500	0	0.0284584081
500	1	0.0635851726
500	2	0.0310712086
500	3	0.0197505241
500	4	0.0312476284
1000	0	0.0419630989
1000	1	0.0400511193
1000	2	0.0430485829
1000	3	0.0382757656
1000	4	0.0398272564
1500	0	0.0572062529
1500	1	0.0507618471
1500	2	0.0494372900
1500	3	0.0475127708
1500	4	0.0607724902
2000	0	0.0624321727
2000	1	0.0587803337
2000	2	0.0601115080
2000	3	0.0674033672
2000	4	0.0596482317
2500	0	0.0704849450
2500	1	0.0727058401
2500	2	0.0771266157
2500	3	0.1184232104
2500	4	0.0724670384
500	0	0.0284584081
500	1	0.0635851726
500	2	0.0310712086
500	3	0.0197505241
500	4	0.0312476284
1000	0	0.0419630989
1000	1	0.0400511193
1000	2	0.0430485829
1000	3	0.0382757656
1000	4	0.0398272564
1500	0	0.0572062529
1500	1	0.0507618471
1500	2	0.0494372900
1500	3	0.0475127708
1500	4	0.0607724902
2000	0	0.0624321727
2000	1	0.0587803337
2000	2	0.0601115080
2000	3	0.0674033672
2000	4	0.0596482317
2500	0	0.0704849450
2500	1	0.0727058401
2500	2	0.0771266157
2500	3	0.1184232104
2500	4	0.0724670384
