1500	0.1138886670	0.9969579626	0.0108447536
2000	0.1410604673	0.9962049387	0.4025077153
2500	0.1516224244	0.9954822498	0.4700391983
3000	0.1942447519	0.9841115252	0.9914549606
3500	0.2110589139	0.9755674677	0.7971775940
4000	0.2643440575	0.9519685748	0.9801351054
4500	0.2910222332	0.9451024130	0.9780628614
5000	0.3587215521	0.9250361835	0.9714295817
5500	0.4150877315	0.9026886955	0.7929224636
6000	0.5047122829	0.8617871744	0.6646864883
6500	0.7282723082	0.7247056923	0.8694732995
7000	0.7695922217	0.6927891116	0.8397848846
7500	0.9554122735	0.5384091832	0.7653350938
