1500	0.1074558268	0.9979850494	0.0041783912
2000	0.1270904870	0.9970942548	0.2135556544
2500	0.1421663903	0.9943838903	0.4004222765
3000	0.1603026240	0.9943962494	0.6336056174
3500	0.1779731583	0.9933410570	0.8048607675
4000	0.1948051326	0.9896658423	0.9954241343
4500	0.2115383445	0.9889759102	0.9943626187
5000	0.2427888130	0.9837529856	0.9926314756
5500	0.2544950064	0.9854268721	0.9906172982
6000	0.3054628675	0.9755209748	0.9861495355
6500	0.3614278007	0.9531249409	0.9842169405
7000	0.4440735343	0.9242377202	0.9768328203
7500	0.5839502657	0.8445658891	0.9513560461
