1500	0.1455210613	0.9936988842	0.2043313772
2000	0.1559721476	0.9938413774	0.4031752531
2500	0.1622250136	0.9969486462	0.0013492632
3000	0.1745143268	0.9988070970	0.0017194831
3500	0.2011537621	0.9937372423	0.2293012319
4000	0.1664780571	0.9996871758	0.0038246783
4500	0.1806309421	0.9988927906	0.0057171720
5000	0.2180504079	0.9947032614	0.0126361366
5500	0.2305987509	0.9959319976	0.0227158871
6000	0.2820791835	0.9861072135	0.6213014474
6500	0.3405427308	0.9620716477	0.9280011389
7000	0.4076565948	0.9373279304	0.9833569044
7500	0.5370468769	0.8741622403	0.9624058802
