1500	1621	15	99	6	56	59	16.5569901445	0.2002683667
1500	1621	13	23	58	2	48	16.5569901445	0.2004540699
1500	1621	90	73	61	86	19	16.5569901445	0.2006432131
1500	1621	55	15	63	32	61	16.5569901445	0.2005762972
1500	1621	78	36	57	4	66	16.5569901445	0.2003012865
1500	1621	67	3	27	74	12	16.5569901445	0.2005239750
1500	1621	77	46	83	70	24	16.5569901445	0.2009226910
1500	1621	75	95	9	86	18	16.5569901445	0.2003271993
1500	1621	48	93	77	78	14	16.5569901445	0.2010887373
1500	1621	51	53	90	75	15	16.5569901445	0.2001261266
1500	3249	15	99	6	57	56	16.4886065694	0.2004192227
1500	3249	13	25	59	3	51	16.4886065694	0.2004980447
1500	3249	90	75	61	87	20	16.4886065694	0.2004633743
1500	3249	55	15	67	33	64	16.4886065694	0.2006994558
1500	3249	78	36	58	4	64	16.4886065694	0.2002349046
1500	3249	67	2	27	72	12	16.4886065694	0.2004727723
1500	3249	77	45	83	71	23	16.4886065694	0.2000767582
1500	3249	75	94	9	82	20	16.4886065694	0.2002172515
1500	3249	48	93	79	80	13	16.4886065694	0.2003862104
1500	3249	51	48	90	76	16	16.4886065694	0.2007492116
1500	4860	15	99	5	54	51	16.5409728207	0.2013866820
1500	4860	13	22	59	2	52	16.5409728207	0.2004362026
1500	4860	90	73	58	87	17	16.5409728207	0.2001120771
1500	4860	55	15	68	35	72	16.5409728207	0.2007067539
1500	4860	78	34	57	3	64	16.5409728207	0.2000896148
1500	4860	67	3	26	72	11	16.5409728207	0.2004327138
1500	4860	77	46	83	69	23	16.5409728207	0.2005481005
1500	4860	75	94	10	78	20	16.5409728207	0.2012064785
1500	4860	48	93	78	79	13	16.5409728207	0.2002790296
1500	4860	51	47	90	75	15	16.5409728207	0.2011442562
1500	6479	15	99	8	58	59	16.5153307284	0.2004813201
1500	6479	13	25	62	2	45	16.5153307284	0.2009028339
1500	6479	90	74	61	85	20	16.5153307284	0.2007346097
1500	6479	55	14	69	33	67	16.5153307284	0.2006107317
1500	6479	78	35	57	4	67	16.5153307284	0.2003473693
1500	6479	67	3	27	74	12	16.5153307284	0.2015561316
1500	6479	77	47	84	71	23	16.5153307284	0.2011868204
1500	6479	75	95	10	79	18	16.5153307284	0.2005617985
1500	6479	48	93	76	75	14	16.5153307284	0.2007937411
1500	6479	51	50	90	75	16	16.5153307284	0.2009537744
1500	8104	15	99	4	55	57	16.5280142102	0.2017194318
1500	8104	13	26	60	3	46	16.5280142102	0.2006054028
1500	8104	90	74	61	87	20	16.5280142102	0.2001936509
1500	8104	55	15	70	31	57	16.5280142102	0.2010924688
1500	8104	78	36	61	4	58	16.5280142102	0.2007145975
1500	8104	67	2	27	74	13	16.5280142102	0.2004667545
1500	8104	77	46	85	75	21	16.5280142102	0.2014976559
1500	8104	75	95	9	84	18	16.5280142102	0.2011777286
1500	8104	48	93	81	77	14	16.5280142102	0.2009126081
1500	8104	51	49	90	75	15	16.5280142102	0.2018454012
2000	2233	15	99	6	56	55	19.0094442703	0.2007523997
2000	2233	13	23	56	2	46	19.0094442703	0.2008814832
2000	2233	90	74	64	88	20	19.0094442703	0.2003704890
2000	2233	55	16	66	34	63	19.0094442703	0.2003444165
2000	2233	78	37	57	4	63	19.0094442703	0.2003202294
2000	2233	67	3	27	71	12	19.0094442703	0.2004782213
2000	2233	77	47	84	72	25	19.0094442703	0.2023128747
2000	2233	75	94	9	85	18	19.0094442703	0.2007877745
2000	2233	48	92	78	79	15	19.0094442703	0.2013313829
2000	2233	51	50	89	77	17	19.0094442703	0.2009558125
2000	4445	15	99	5	55	52	18.9693462321	0.2010324521
2000	4445	13	22	57	1	47	18.9693462321	0.2003750397
2000	4445	90	76	66	88	20	18.9693462321	0.2007579166
2000	4445	55	15	66	32	61	18.9693462321	0.2006797190
2000	4445	78	36	58	4	59	18.9693462321	0.2004088946
2000	4445	67	2	26	72	11	18.9693462321	0.2006914299
2000	4445	77	48	83	74	25	18.9693462321	0.2005396308
2000	4445	75	94	10	80	17	18.9693462321	0.2005797008
2000	4445	48	93	80	77	13	18.9693462321	0.2007201033
2000	4445	51	47	89	76	16	18.9693462321	0.2003208683
2000	6653	15	99	6	58	56	18.9870375844	0.2003554340
2000	6653	13	23	58	3	47	18.9870375844	0.2003534418
2000	6653	90	75	67	87	20	18.9870375844	0.2015864428
2000	6653	55	15	70	35	67	18.9870375844	0.2001476070
2000	6653	78	36	58	5	61	18.9870375844	0.2007218383
2000	6653	67	3	25	75	10	18.9870375844	0.2015500811
2000	6653	77	48	83	74	25	18.9870375844	0.2009273375
2000	6653	75	95	11	83	20	18.9870375844	0.2013249564
2000	6653	48	93	79	80	15	18.9870375844	0.2002503766
2000	6653	51	52	90	77	16	18.9870375844	0.2014448233
2000	8891	15	99	4	56	55	18.9630389725	0.2009926125
