1500	0.1035848457	0.9977944215	0.0105042293
2000	0.1141650261	0.9993673652	0.0108513467
2500	0.1288196820	1.0000000000	0.0117552271
3000	0.1488087496	0.9978883166	0.0013122279
3500	0.1701601332	0.9963649167	0.2003611196
4000	0.1833478251	0.9955948676	0.0040268293
4500	0.1958550939	0.9942484454	0.2408249208
5000	0.2303651996	0.9923270727	0.4551775656
5500	0.2510611096	0.9878585232	0.6443943654
6000	0.2982435647	0.9773162266	0.9909313452
6500	0.3582011050	0.9571237964	0.9855804518
7000	0.4379367627	0.9233883115	0.9744371275
7500	0.5660249599	0.8580934264	0.9450395934
