1500	0.2747618858	0.9314661450	0.5623755032
2000	0.4624112831	0.8710048455	0.9282310786
2500	0.2278588864	0.9731513361	0.3901386865
3000	0.1827235804	0.9963770854	0.0019469278
3500	0.2235030363	0.9851608494	0.6299725650
4000	0.1667425028	0.9996871758	0.0023140661
4500	0.1804797597	0.9988927906	0.0056649822
5000	0.2180292396	0.9947525320	0.0125921897
5500	0.2305703482	0.9959319976	0.0227688362
6000	0.2821087653	0.9861072135	0.6212944433
6500	0.3405927676	0.9621123583	0.9279421894
7000	0.4076048709	0.9372672984	0.9831246898
7500	0.5370993047	0.8742160018	0.9624485280
