2	0.507048	
1.99	0.511043	
1.98	0.511196	
1.97	0.511196	
1.96	0.511196	
1.95	0.511196	
1.94	0.511196	
1.93	0.511196	
1.92	0.511196	
1.91	0.511196	
1.9	0.511798	
1.89	0.511798	
1.88	0.511798	
1.87	0.511798	
1.86	0.511798	
1.85	0.511798	
1.84	0.515765	
1.83	0.515765	
1.82	0.520137	
1.81	0.520137	
1.8	0.520137	
1.79	0.520137	
1.78	0.524906	
1.77	0.524906	
1.76	0.524906	
1.75	0.530062	
1.74	0.530062	
1.73	0.530062	
1.72	0.530062	
1.71	0.530192	
1.7	0.53549	
1.69	0.535815	
1.68	0.54124	
1.67	0.541748	
1.66	0.541748	
1.65	0.541748	
1.64	0.541748	
1.63	0.541748	
1.62	0.541748	
1.61	0.547284	
1.6	0.547284	
1.59	0.547284	
1.58	0.547284	
1.57	0.547284	
1.56	0.547284	
1.55	0.553159	
1.54	0.553159	
1.53	0.553159	
1.52	0.553159	
1.51	0.553159	
1.5	0.553159	
1.49	0.553159	
1.48	0.559551	
1.47	0.565822	
1.46	0.565822	
1.45	0.572397	
1.44	0.579263	
1.43	0.593824	
1.42	0.593824	
1.41	0.601496	
1.4	0.601496	
1.39	0.600579	
1.38	0.600579	
1.37	0.600579	
1.36	0.608242	
1.35	0.608242	
1.34	0.608242	
1.33	0.608242	
1.32	0.608242	
1.31	0.608242
1.3	0.608242	
1.29	0.608242	
1.28	0.608242	
1.27	0.608242
1.26	0.608242	
1.25	0.616138	
1.24	0.624257	
1.23	0.632587	
1.22	0.632587	
1.21	0.632587	
1.2	0.632587	
1.19	0.641117	
1.18	0.641117	
1.17	0.641117	
1.16	0.649837	
1.15	0.658736	
1.14	0.658736	
1.13	0.658736	
1.12	0.658736	
1.11	0.667803	
1.1	0.667803	
1.09	0.667803	
1.08	0.677029	
1.07	0.686402	
1.06	0.695913	
1.05	0.695913	
1.04	0.705553	
1.03	0.705553	
1.02	0.715312	
1.01	0.715312	
