1500	0.1119664917	0.9983193277	0.2057869321
2000	0.1304419137	0.9956653912	0.4035866457
2500	0.1474921931	0.9932621661	0.4126479101
3000	0.1937612979	0.9799633941	0.9935310861
3500	0.2030542544	0.9771984660	0.8170565232
4000	0.2230248503	0.9752290476	0.9898284712
4500	0.2941563334	0.9433735133	0.9778814350
5000	0.3653456960	0.9104108505	0.9668874399
5500	0.4821955985	0.8621656976	0.9441490919
6000	0.5676592749	0.8204250915	0.9248367011
6500	0.6941812871	0.7360947484	0.8852760077
7000	0.7278398955	0.7227129573	0.8624614244
7500	0.8787984080	0.6023676567	0.8149047494
