1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1409841478	0.9978914637	0.2114054952
3000	0.1699837169	0.9917770220	0.8244072965
3500	0.2270927374	0.9647556397	0.9872844690
4000	0.2439726419	0.9634668359	0.9854754685
4500	0.2539090709	0.9656559570	0.9868839799
5000	0.3750244163	0.9133542547	0.9612954178
5500	0.4333031709	0.8903516402	0.9529943975
6000	0.5447918883	0.8368956970	0.8149926091
6500	0.6759099333	0.7584824022	0.8749493456
7000	0.7788322620	0.6856156514	0.8551799054
7500	0.9468728497	0.5362642597	0.7693248950
