1500	1000000.000000	0.11721
2000	1000000.000000	0.132907
2500	16.000000	0.150531
3000	16.000000	0.165769
3500	2.000000	0.185056
4000	2.000000	0.202509
4500	2.000000	0.226938
5000	2.000000	0.253098
5500	2.000000	0.283509
6000	2.000000	0.327396
6500	2.000000	0.38906399999999997
7000	2.000000	0.48603199999999996
7500	4.000000	0.643806
