7500	13882	15	99	4	59	53	6	63	41	83	89	40	65	92	32	24	43	77	69	52	26	13	57	55	12	16	1	56	71	37	94	19	20	48	28	97	124.9167195040	1.0000000000
7500	13882	13	15	47	2	38	92	51	8	60	66	10	57	80	24	43	27	32	82	50	29	31	77	49	33	35	11	14	6	74	70	84	44	59	42	20	124.1401816248	1.0000000000
7500	13882	90	82	75	91	24	12	22	9	1	66	62	96	77	14	21	6	99	53	37	40	5	8	47	45	76	34	49	16	39	20	46	38	97	35	42	127.3412532517	1.0000000000
7500	13882	55	18	61	34	57	36	76	42	72	14	10	62	58	92	25	1	28	82	98	49	38	20	3	7	84	27	39	40	69	59	4	67	24	48	70	124.6639877267	1.0000000000
7500	13882	78	43	58	5	55	6	85	3	76	79	66	41	45	34	92	68	32	19	91	72	84	29	94	40	24	21	89	93	10	27	25	20	9	80	74	125.9922120237	1.0000000000
7500	13882	67	4	23	68	9	11	15	71	81	25	5	57	31	93	32	34	17	48	97	85	45	79	8	53	29	75	22	52	3	72	88	10	6	37	16	126.3900308796	1.0000000000
7500	13882	77	54	81	80	32	25	51	53	6	64	1	88	45	22	65	71	52	50	79	31	0	14	66	48	56	40	89	63	18	39	91	23	46	4	36	124.5984382173	1.0000000000
7500	13882	75	95	11	88	14	5	82	89	27	69	72	56	38	31	81	30	99	98	83	24	57	28	3	2	13	19	40	36	64	62	49	1	29	68	45	124.7408538394	1.0000000000
7500	13882	51	48	87	81	22	1	90	14	86	3	31	54	36	23	38	33	63	92	47	45	40	59	56	16	13	55	4	17	37	66	49	43	11	80	65	125.1343197490	1.0000000000
7500	13882	60	91	25	59	3	74	44	90	29	36	13	92	37	10	89	61	87	48	20	85	55	69	79	5	27	40	21	34	16	72	32	31	19	70	2	128.3434369940	1.0000000000
7500	27836	13	15	46	1	37	91	49	8	59	66	10	58	80	24	43	27	32	82	51	29	31	77	50	33	35	11	14	6	74	70	84	44	60	45	20	124.4997603504	1.0000000000
7500	27836	78	43	58	5	54	6	85	3	76	79	67	42	46	35	92	69	34	20	91	73	84	30	94	41	24	22	89	93	9	28	25	19	10	80	74	125.0326715972	1.0000000000
7500	27836	67	3	25	70	9	11	15	72	81	26	5	59	32	93	33	35	17	49	97	85	45	79	8	53	29	75	23	52	2	71	87	10	6	38	16	125.9233629543	0.9999999999
7500	27836	77	54	81	80	32	25	51	53	5	65	1	88	45	22	64	71	52	50	79	33	0	14	63	49	56	41	89	66	18	40	91	23	46	4	37	126.3630256452	1.0000000000
7500	27836	60	91	25	61	3	76	46	90	32	38	13	93	39	11	92	62	87	49	22	86	56	70	79	5	27	41	21	35	16	72	33	30	20	69	2	124.7325367081	1.0000000000
7500	27836	61	39	1	36	29	56	97	11	53	81	65	73	0	80	77	93	41	71	34	31	84	68	2	32	30	69	87	8	92	51	12	45	52	7	96	123.8292315949	1.0000000000
7500	27836	78	9	49	75	81	13	64	14	83	47	77	84	91	38	63	32	35	29	92	74	56	90	66	50	79	45	62	6	28	65	72	97	15	93	96	125.6622282599	1.0000000000
7500	27836	31	83	8	60	41	87	5	78	26	42	56	63	33	72	76	99	2	98	70	10	66	48	44	16	39	67	71	53	29	18	92	32	93	14	9	124.7992354958	1.0000000000
7500	27836	37	78	19	35	77	51	3	90	25	4	8	80	65	2	33	39	27	44	53	61	64	79	97	5	68	57	21	38	49	91	46	73	89	62	6	123.2111986666	1.0000000000
