1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1725845512	0.9858329250	0.9940917563
3000	0.1798680929	0.9909914174	0.6132208742
3500	0.1844350408	0.9972197099	0.0059762666
4000	0.1991670464	0.9921814612	0.7994848026
4500	0.2115221080	0.9879791261	0.8114388074
5000	0.2198400885	0.9930376333	0.3134945448
5500	0.2389925703	0.9895639271	0.6128845252
6000	0.2833472718	0.9847736679	0.6361687108
6500	0.3413966415	0.9633137863	0.9888867962
7000	0.4178686188	0.9326778249	0.9802133269
7500	0.5418552067	0.8683643662	0.9548090500
