1500	0.1231300425	0.9944250884	0.2090599992
2000	0.1516725386	0.9882844312	0.8000465444
2500	0.1518313377	0.9886054313	0.6136858984
3000	0.2024261153	0.9753981661	0.9918809954
3500	0.2178503671	0.9748107906	0.9895990507
4000	0.2252190162	0.9695921956	0.9890759775
4500	0.2703597018	0.9527059449	0.9822044134
5000	0.3347377698	0.9319742898	0.7936992182
5500	0.4269517870	0.8982554120	0.8122909620
6000	0.5667078186	0.8005546345	0.9200976754
6500	0.7124994570	0.7130203412	0.8715997846
7000	0.8426196276	0.6365124331	0.8214398596
7500	0.9521189112	0.5485842418	0.7679969886
