1500	0.1177286488	0.9955921530	0.0077490471
2000	0.1299122773	0.9973502601	0.0073586367
2500	0.1426740812	0.9907472713	0.4301994408
3000	0.1768324998	0.9837660963	0.9951684663
3500	0.1988460163	0.9807653237	0.7928079238
4000	0.2052513755	0.9765352347	0.9915912535
4500	0.2800695881	0.9456254798	0.9781228901
5000	0.3664957122	0.9225379964	0.7925345893
5500	0.4602717169	0.8592759187	0.9484580011
6000	0.5573087241	0.8228645626	0.9229069372
6500	0.6746966372	0.7623334598	0.8889803542
7000	0.7584329453	0.7023451732	0.8605683756
7500	0.8657099818	0.6421233298	0.8218588387
