1500	0.1104627529	0.9984835720	0.0057255789
2000	0.1239064024	0.9992258065	0.0065161252
2500	0.1419119366	0.9970037715	0.0056571491
3000	0.1659308244	0.9959694205	0.2175914286
3500	0.1814137991	0.9960721591	0.6043010171
4000	0.1866949300	0.9930814321	0.6175321051
4500	0.1971921746	0.9912019706	0.8182728232
5000	0.2121063874	0.9917643580	0.9952415293
5500	0.2273058228	0.9911089877	0.9933867952
6000	0.2702603107	0.9849850266	0.9905426624
6500	0.3180181768	0.9671287892	0.9888905734
7000	0.3970060398	0.9388572384	0.9868581385
7500	0.5269846568	0.8716974037	0.9623361570
