1500	0.1337410592	0.9903530708	0.8114609506
2000	0.1570135629	0.9896427829	0.7948976577
2500	0.1475728238	0.9909130143	0.5973842814
3000	0.1850176490	0.9810187992	0.9940669245
3500	0.2102332590	0.9719002799	0.9858528109
4000	0.2398048440	0.9639481251	0.9868374561
4500	0.2606266329	0.9582863954	0.8601889207
5000	0.3677996480	0.9211784055	0.7885554177
5500	0.4241532076	0.8883058942	0.7823299241
6000	0.5929475537	0.7886960115	0.9102642509
6500	0.7240770882	0.7212549838	0.8699937018
7000	0.7777821529	0.6608407650	0.8473647598
7500	0.9600023400	0.5252159784	0.7604611980
