500	514	-1	-1	-1	-1	-1	4.4115598032	0.9666140032
500	1024	-1	-1	-1	-1	-1	4.4759230126	0.9671496867
500	1540	-1	-1	-1	-1	-1	4.6840386828	0.9588382588
500	2052	-1	-1	-1	-1	-1	4.3304684919	0.9691861165
500	2563	-1	-1	-1	-1	-1	4.5453841642	0.9638870868
1000	1048	-1	-1	-1	-1	-1	8.7463099278	0.8821479186
1000	2107	-1	-1	-1	-1	-1	9.0973464366	0.8647720196
1000	3160	-1	-1	-1	-1	-1	9.1050161049	0.8665282988
1000	4202	-1	-1	-1	-1	-1	8.9773258861	0.8708261543
1000	5260	-1	-1	-1	-1	-1	8.6023463651	0.8864086641
1500	1621	-1	-1	-1	-1	-1	13.1932372786	0.7493548210
1500	3249	-1	-1	-1	-1	-1	13.1289270638	0.7499413250
1500	4860	-1	-1	-1	-1	-1	13.0682747224	0.7566723356
1500	6479	-1	-1	-1	-1	-1	12.8974665487	0.7651807135
1500	8104	-1	-1	-1	-1	-1	13.1694327473	0.7440079331
2000	2233	-1	-1	-1	-1	-1	17.0647081442	0.6206058400
2000	4445	-1	-1	-1	-1	-1	17.1553231811	0.6091091212
2000	6653	-1	-1	-1	-1	-1	16.9460729152	0.6309754957
2000	8891	-1	-1	-1	-1	-1	16.8698910519	0.6271587955
2000	11115	-1	-1	-1	-1	-1	17.3202091289	0.5955283877
2500	2890	-1	-1	-1	-1	-1	20.7035927628	0.4818681688
2500	5762	-1	-1	-1	-1	-1	20.6334362753	0.4921701347
2500	8652	-1	-1	-1	-1	-1	20.6551796953	0.4864645943
2500	11544	-1	-1	-1	-1	-1	20.9894284239	0.4555919838
2500	14376	-1	-1	-1	-1	-1	20.9325970843	0.4602667627
3000	3590	-1	-1	-1	-1	-1	24.0035414702	0.3494879915
3000	7170	-1	-1	-1	-1	-1	23.9918643765	0.3591513373
3000	10752	-1	-1	-1	-1	-1	24.0248390867	0.3531380151
3000	14305	-1	-1	-1	-1	-1	24.1279231383	0.2823995136
3000	17835	-1	-1	-1	-1	-1	24.0208446290	0.3655469655
3500	4295	-1	-1	-1	-1	-1	26.8061141951	0.2000159492
3500	8608	-1	-1	-1	-1	-1	26.8830791546	0.2000141898
3500	12914	-1	-1	-1	-1	-1	26.9694161976	0.2000052145
3500	17167	-1	-1	-1	-1	-1	26.8617401109	0.2000081985
3500	21518	-1	-1	-1	-1	-1	26.9381936381	0.2000053100
4000	5116	-1	-1	-1	-1	-1	29.6661671869	0.2000207374
4000	10263	-1	-1	-1	-1	-1	29.6534088419	0.2000138021
4000	15326	-1	-1	-1	-1	-1	29.7833904386	0.2000200052
4000	20472	-1	-1	-1	-1	-1	29.7744266033	0.2000160250
4000	25624	-1	-1	-1	-1	-1	29.6932903679	0.2000029140
4500	5950	-1	-1	-1	-1	-1	32.5206522930	0.2000137295
4500	11932	-1	-1	-1	-1	-1	32.7318655655	0.2000011266
4500	17814	-1	-1	-1	-1	-1	32.7425148639	0.2000109258
4500	23796	-1	-1	-1	-1	-1	32.6613376253	0.2000043013
4500	29762	-1	-1	-1	-1	-1	32.5867856798	0.2000051641
5000	6849	-1	-1	-1	-1	-1	35.6585478547	0.2000170376
5000	13736	-1	-1	-1	-1	-1	35.8347130825	0.2000022182
5000	20683	-1	-1	-1	-1	-1	35.7691478643	0.2000089973
5000	27645	-1	-1	-1	-1	-1	35.7617511528	0.2000035916
5000	34488	-1	-1	-1	-1	-1	35.5603264926	0.2000012770
5500	7894	-1	-1	-1	-1	-1	38.9145261661	0.2000218621
5500	15840	-1	-1	-1	-1	-1	38.9372927129	0.2000020119
5500	23887	-1	-1	-1	-1	-1	38.9936173124	0.2000142436
5500	31908	-1	-1	-1	-1	-1	38.9196961219	0.2000055823
5500	39894	-1	-1	-1	-1	-1	39.0718635972	0.2000041030
6000	9115	-1	-1	-1	-1	-1	42.3223416162	0.2000255555
6000	18091	-1	-1	-1	-1	-1	42.5286000277	0.2000426531
6000	27182	-1	-1	-1	-1	-1	42.4449063318	0.2000020733
6000	36339	-1	-1	-1	-1	-1	42.3493700744	0.2000051380
6000	45547	-1	-1	-1	-1	-1	42.4293629504	0.2000068873
6500	10427	-1	-1	-1	-1	-1	46.0275857944	0.2000266685
6500	20841	-1	-1	-1	-1	-1	46.0551940778	0.2000275239
6500	31390	-1	-1	-1	-1	-1	45.9592406075	0.2000162082
6500	41894	-1	-1	-1	-1	-1	45.9836910407	0.2000020278
6500	52435	-1	-1	-1	-1	-1	46.0773731933	0.2000159797
7000	11971	-1	-1	-1	-1	-1	49.9691157194	0.2000316459
7000	23896	-1	-1	-1	-1	-1	49.7972131955	0.2000179556
7000	35980	-1	-1	-1	-1	-1	49.8741440410	0.2000085762
7000	48031	-1	-1	-1	-1	-1	49.8834855414	0.2000119483
7000	60218	-1	-1	-1	-1	-1	49.8836535449	0.2000224829
7500	13882	-1	-1	-1	-1	-1	54.2225094108	0.2000167284
7500	27836	-1	-1	-1	-1	-1	54.2218428552	0.2000247696
7500	41734	-1	-1	-1	-1	-1	54.0895928083	0.2000076450
7500	55801	-1	-1	-1	-1	-1	54.1907943881	0.2000179034
7500	69831	-1	-1	-1	-1	-1	53.9489498041	0.2000094289
