1500	0.1184493849	0.9952439743	0.0079724181
2000	0.1346421617	0.9949040993	0.0083773365
2500	0.1470410972	0.9951436870	0.0092940567
3000	0.1683178848	0.9948608727	0.0081297112
3500	0.1862136727	0.9947633626	0.0095150770
4000	0.2007412835	0.9949154602	0.0091608700
4500	0.2169875089	0.9941751298	0.0087465200
5000	0.2527514848	0.9910114769	0.0158098759
5500	0.2679711829	0.9916560375	0.0232082996
6000	0.3223158552	0.9832850963	0.0827211855
6500	0.3877258566	0.9552428447	0.3717845619
7000	0.4789753939	0.9217330164	0.8842511722
7500	0.6352992574	0.8248418987	0.9354284428
