1500	0.1219801858	0.9979331959	0.0070033534
2000	0.1379623057	0.9994845354	0.0035630286
2500	0.1592244827	0.9973530726	0.0033540439
3000	0.1722132922	0.9988911659	0.0012351656
3500	0.1982155360	0.9949144682	0.2234740513
4000	0.2195059444	0.9910028542	0.2293628601
4500	0.2283705606	0.9937343910	0.3700033442
5000	0.2651107917	0.9886583522	0.1617965059
5500	0.2799117223	0.9873995657	0.2717687210
6000	0.3377544363	0.9700298142	0.8135723713
6500	0.3990657783	0.9402097480	0.9170619304
7000	0.4838662593	0.9048093025	0.9714739553
7500	0.6390711845	0.8059606465	0.9296109249
