1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0865102476	0.9986509275	0.2041340625
3500	0.1062478645	0.9960323887	0.4008027599
4000	0.1145195733	0.9947739280	0.4003367604
4500	0.1381876932	0.9897211814	0.9954419370
5000	0.1881591418	0.9788554188	0.9912630354
5500	0.1842734207	0.9805823498	0.9931671740
6000	0.2941908795	0.9523648914	0.9831989601
6500	0.4070399600	0.9129375432	0.9697799752
7000	0.5248933585	0.8670603073	0.9614910715
7500	0.6797566270	0.7784769280	0.9237495858
