0.0000000000	0.0000000000
0.0201599467	0.1642189586
0.0248250583	0.2122830441
0.0289903366	0.2803738318
0.0338220593	0.3277703605
0.0389494770	0.4213501829
0.0404865045	0.3698264352
0.0425105720	0.4712337878
0.0484838387	0.4058744993
0.0491876252	0.5211173928
0.0583129312	0.5646824077
0.0591469510	0.4452603471
0.0678833741	0.6005986033
0.0754748417	0.4699599466
0.0823503227	0.6321915530
0.0926357881	0.4946595461
0.1010460717	0.6534752245
0.1344313376	0.6800798138
0.1584355320	0.6879321883
0.1682617405	0.7046890589
0.2021876036	0.7537363373
0.2065435121	0.7312936482
0.2273781903	0.7938880214
0.2668213457	0.8472005354
0.2949950282	0.8782065581
0.3221743454	0.8993977247
0.3556513092	0.9190274370
0.3894597282	0.9299576177
0.4298972489	0.9391032791
0.4685828877	0.8640906063
0.4809413324	0.9444568369
0.4913101604	0.8839107262
0.5260695187	0.9050632911
0.5554812834	0.9225516322
0.5875668449	0.9370419720
0.6276737968	0.9475349767
0.6751336898	0.9538640906
0.7192513369	0.9623584277
0.7727272727	0.9703530979
0.8241978610	0.9745169887
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
