1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0905562011	0.9974597798	0.2037566884
3500	0.1021802538	0.9974358974	0.2018018941
4000	0.1084005676	0.9992560446	0.2041658226
4500	0.1349051238	0.9904953694	0.9960236678
5000	0.2181303410	0.9698496965	0.9884043070
5500	0.2358041672	0.9647153451	0.9866398552
6000	0.3575154176	0.9259210234	0.9674489587
6500	0.4371855008	0.8944434480	0.9545625085
7000	0.5634579536	0.8418293959	0.9271174483
7500	0.7079541530	0.7614779351	0.8858903541
