1500	0	593 2 2 903 0.9966386555
1500	1	583 6 0 911 0.9948805461
1500	2	599 0 0 901 1.0000000000
1500	3	583 0 3 914 0.9974337040
1500	4	598 2 0 900 0.9983305509
2000	0	757 7 18 1218 0.9837556855
2000	1	795 0 6 1199 0.9962406015
2000	2	794 6 2 1198 0.9949874687
2000	3	746 5 32 1217 0.9758011772
2000	4	794 0 9 1197 0.9943644333
2500	0	965 2 9 1524 0.9943328181
2500	1	961 7 30 1502 0.9811128127
2500	2	983 1 8 1508 0.9954430380
2500	3	1001 0 3 1496 0.9985037406
2500	4	996 4 21 1479 0.9876053545
3000	0	1152 4 25 1819 0.9875696528
3000	1	1185 0 7 1808 0.9970551115
3000	2	1181 3 9 1807 0.9949452401
3000	3	1197 7 25 1771 0.9868095631
3000	4	1161 12 29 1798 0.9826491748
3500	0	1345 5 26 2124 0.9886071297
3500	1	1360 15 27 2098 0.9847936278
3500	2	1353 18 49 2080 0.9758384421
3500	3	1314 22 98 2066 0.9563318777
3500	4	1376 26 52 2046 0.9724381625
4000	0	1523 20 59 2398 0.9747200000
4000	1	1484 9 103 2404 0.9636363636
4000	2	1531 10 88 2371 0.9689873418
4000	3	1483 35 125 2357 0.9488163788
4000	4	1544 11 72 2373 0.9738252917
4500	0	1638 37 140 2685 0.9487402259
4500	1	1691 32 111 2666 0.9594326241
4500	2	1648 59 172 2621 0.9345052453
4500	3	1645 76 186 2593 0.9262387387
4500	4	1676 50 167 2607 0.9391986551
5000	0	1711 61 268 2960 0.9122900560
5000	1	1717 0 281 3002 0.9243606999
5000	2	1697 78 308 2917 0.8978835979
5000	3	1757 81 302 2860 0.9017192712
5000	4	1691 0 317 2992 0.9143011625
5500	0	1789 16 392 3303 0.8976417461
5500	1	1790 0 436 3274 0.8914342629
5500	2	1613 1 584 3302 0.8464969824
5500	3	1588 49 643 3220 0.8210961737
5500	4	1567 94 622 3217 0.8140259740
6000	0	1585 84 794 3537 0.7831027668
6000	1	1547 108 889 3456 0.7562943046
6000	2	1528 56 943 3473 0.7536374846
6000	3	1486 95 897 3522 0.7497477296
6000	4	1507 142 894 3457 0.7441975309
6500	0	1391 148 1197 3764 0.6740974073
6500	1	1386 104 1226 3784 0.6757679181
6500	2	1333 157 1313 3697 0.6445841393
6500	3	1266 226 1310 3698 0.6224188791
6500	4	1489 24 1127 3860 0.7212400097
7000	0	1053 134 1746 4067 0.5283492223
7000	1	1288 195 1511 4006 0.6015880430
7000	2	1262 86 1542 4110 0.6078998073
7000	3	1236 288 1567 3909 0.5712965103
7000	4	1516 194 1290 4000 0.6713906112
7500	0	1365 246 1627 4262 0.5930914621
7500	1	1358 239 1668 4235 0.5874972961
7500	2	1299 344 1708 4149 0.5587096774
7500	3	1311 285 1708 4196 0.5681473456
7500	4	1290 367 1708 4135 0.5542427497
