1500	0	0.1304995722
1500	1	0.1249355365
1500	2	0.1153530744
1500	3	0.1273583792
1500	4	0.1517504520
2000	0	0.1466754353
2000	1	0.1366953603
2000	2	0.1462920998
2000	3	0.1532719236
2000	4	0.1488075649
2500	0	0.1593938611
2500	1	0.1347285716
2500	2	0.1653371450
2500	3	0.1306837785
2500	4	0.1677401744
3000	0	0.1549992016
3000	1	0.1927855842
3000	2	0.1771931139
3000	3	0.1840380757
3000	4	0.1819072988
3500	0	0.1981119772
3500	1	0.2167091504
3500	2	0.1845058563
3500	3	0.1593943889
3500	4	0.1898824222
4000	0	0.1998296725
4000	1	0.2516986791
4000	2	0.2540705369
4000	3	0.3017336488
4000	4	0.2804433217
4500	0	0.1962958549
4500	1	0.2826331770
4500	2	0.2788686018
4500	3	0.2784929992
4500	4	0.2683130282
5000	0	0.3059647691
5000	1	0.2963484793
5000	2	0.3533013095
5000	3	0.3372801803
5000	4	0.4000182191
5500	0	0.4043195118
5500	1	0.5250746542
5500	2	0.4681924337
5500	3	0.4986031043
5500	4	0.4762533024
6000	0	0.5078999600
6000	1	0.6180243845
6000	2	0.6357188309
6000	3	0.5906010698
6000	4	0.4640800070
6500	0	0.6234062728
6500	1	0.6484735811
6500	2	0.6996650098
6500	3	0.7675008831
6500	4	0.6871755746
7000	0	0.8494919452
7000	1	0.8123177174
7000	2	0.6823811351
7000	3	0.7275075692
7000	4	0.8540503483
7500	0	0.9702640112
7500	1	0.9903412922
7500	2	0.9888573902
7500	3	1.0120767749
7500	4	1.0166640943
