1500	0.1238532942	0.9933963733	0.2099825643
2000	0.1446966420	0.9910893140	0.7985822861
2500	0.1511016392	0.9947014520	0.4171767892
3000	0.1914681164	0.9781709067	0.9927912955
3500	0.2305311037	0.9716180106	0.9872070759
4000	0.2451162372	0.9604853236	0.9873508357
4500	0.3052349604	0.9397643594	0.9737901698
5000	0.3519793335	0.9216709515	0.9685681553
5500	0.4317620892	0.8890865158	0.9520812441
6000	0.4886158184	0.8789684702	0.8229945282
6500	0.6299746123	0.7692306950	0.8688058704
7000	0.8326076200	0.6423605298	0.8228016639
7500	0.9530377955	0.5367771161	0.7633413143
