0.0000000000	0.0000000000
0.0078296273	0.3296158612
0.0090823677	0.5278810409
0.0112746633	0.6406443618
0.0129598662	0.6293532338
0.0137801441	0.7162329616
0.0137959866	0.7636815920
0.0175383652	0.7459727385
0.0183946488	0.8631840796
0.0228625117	0.7571251549
0.0238294314	0.9067164179
0.0238863783	0.7829457364
0.0251775339	0.8739290086
0.0269339179	0.7657992565
0.0284280936	0.9116915423
0.0309877340	0.9286005712
0.0326086957	0.9210199005
0.0409698997	0.9235074627
0.0419668024	0.7732342007
0.0445448677	0.9481844145
0.0464046823	0.9259950249
0.0497094900	0.9547123623
0.0535829567	0.9567523460
0.0600387347	0.9608323133
0.0668896321	0.9291044776
0.0732853116	0.7831474597
0.0737812912	0.8719531009
0.0761781795	0.9616483068
0.0830039526	0.9287257019
0.1040843215	0.9685282320
0.1185770751	0.9784017279
0.1194318915	0.9649122807
0.1195652174	0.9315920398
0.1422924901	0.9808701018
0.1791831357	0.9811786486
0.2123950936	0.9665442676
0.2371541502	0.9817957421
0.3610013175	0.9817957421
0.5151515152	0.9821042888
0.7180500659	0.9821042888
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
