1500	0.1132476405	0.9996601176	0.0086185114
2000	0.1307306600	1.0000000000	0.0060746375
2500	0.1497462417	0.9992951990	0.0018598922
3000	0.1708591900	0.9994048578	0.0010465195
3500	0.1918117135	0.9964404023	0.2046939811
4000	0.2055162878	0.9960460854	0.0045843052
4500	0.2262395791	0.9943496997	0.1162404095
5000	0.2672710013	0.9883657409	0.3538267129
5500	0.2796144618	0.9878926699	0.2581411339
6000	0.3333496882	0.9723914991	0.8430073670
6500	0.3993280962	0.9401397911	0.9839363699
7000	0.4779921841	0.9089906443	0.9743698909
7500	0.6358978654	0.8087612278	0.9322739013
