1500	0.1169026201	0.9947592557	0.4038514907
2000	0.1413816953	0.9936388995	0.7967318637
2500	0.1658433070	0.9854226925	0.9943856410
3000	0.1834778021	0.9761348136	0.7918080438
3500	0.2007492315	0.9770786278	0.9910515501
4000	0.2609441211	0.9520056347	0.9803393374
4500	0.2631104353	0.9637381952	0.8281219448
5000	0.3574032700	0.9195439086	0.8393735641
5500	0.4475908561	0.8852997686	0.9541707952
6000	0.5386873815	0.8437967642	0.7727911355
6500	0.6787056769	0.7508021748	0.8865706590
7000	0.8003140375	0.6630339601	0.8424119709
7500	0.9518992325	0.5410467990	0.7682641990
