1500	0.1055515705	1.0000000000	0.0084448454
2000	0.1215381076	1.0000000000	0.0084217813
2500	0.1344539643	1.0000000000	0.0024965927
3000	0.1552154985	1.0000000000	0.0016142232
3500	0.1723236217	0.9989335062	0.0019968163
4000	0.1859884550	0.9994369946	0.0020022069
4500	0.2037944851	0.9970058933	0.0050318762
5000	0.2383431654	0.9938009096	0.0121688528
5500	0.2544873448	0.9918263773	0.1360307047
6000	0.5236838253	0.8553022531	0.9305752888
6500	0.6756571362	0.7404091845	0.8880813507
7000	0.8170445423	0.6417519141	0.8286510584
7500	0.9286234429	0.5472425806	0.7751374101
