1500	0.1134154512	0.9993159466	0.0059802927
2000	0.1377062531	0.9943878393	0.2035874221
2500	0.1531684335	0.9907345625	0.9973235243
3000	0.1937739826	0.9794522739	0.9933682029
3500	0.2074992740	0.9710746378	0.9897216522
4000	0.2236408867	0.9696780202	0.9856466696
4500	0.2760848954	0.9412704132	0.9767541496
5000	0.3731131588	0.9090983390	0.9631833553
5500	0.4485968829	0.8769293301	0.9540196637
6000	0.5362982449	0.8336863404	0.9354629597
6500	0.6884343573	0.7397047733	0.8872616179
7000	0.8331885728	0.6302852119	0.8221217000
7500	0.9458099276	0.5614373267	0.7748979116
