0.0000000000	0.0000000000
0.0052969826	0.0899614451
0.0053522374	0.0869350457
0.0055462850	0.0878674506
0.0056969987	0.0942504594
0.0057021393	0.1014534259
0.0059019669	0.1073431922
0.0060328783	0.1152341503
0.0061048063	0.1237440508
0.0061481566	0.1322289747
0.0061587000	0.1394557823
0.0062504553	0.1552238806
0.0063292514	0.1459575183
0.0064108200	0.1638173475
0.0066204183	0.1698813316
0.0066986428	0.1740540190
0.0069089536	0.1809292457
0.0071791556	0.1877356268
0.0075039957	0.1954670213
0.0079059042	0.2024796759
0.0083243516	0.2088482194
0.0089296002	0.2160232147
0.0095400551	0.2238393425
0.0102861751	0.2324802167
0.0110918045	0.2402363586
0.0117344636	0.2459564111
0.0125237042	0.2516851536
0.0135071213	0.2582956493
0.0143829644	0.2655355928
0.0154937345	0.2723500785
0.0164900743	0.2776597727
0.0176590520	0.2849076068
0.0190065452	0.2922068771
0.0201860977	0.2989759687
0.0216948729	0.3058439930
0.0229537396	0.3118342049
0.0245757407	0.3197773165
0.0263366387	0.3265268580
0.0280921047	0.3343451865
0.0298976911	0.3418534080
0.0315205250	0.3474356078
0.0333221981	0.3557811681
0.0353462668	0.3637111234
0.0374716563	0.3716234006
0.0398675580	0.3791980853
0.0419345160	0.3859166896
0.0444572801	0.3945979623
0.0469746548	0.4026761372
0.0496266813	0.4108476322
0.0522895167	0.4207146461
0.0545497754	0.4281345907
0.0575265180	0.4365695687
0.0604062585	0.4455004709
0.0634851609	0.4541316159
0.0669471960	0.4627703314
0.0703296044	0.4694822997
0.0745827907	0.4776835659
0.0785152625	0.4869679878
0.0828040897	0.4952245997
0.0874196100	0.5042574110
0.0917561892	0.5117853651
0.0965519081	0.5213279410
0.1021741944	0.5305974579
0.1080236477	0.5403199534
0.1139008704	0.5488787047
0.1194747280	0.5562459877
0.1258729367	0.5661250647
0.1331976378	0.5761844096
0.1399536873	0.5858426069
0.1473665033	0.5950356576
0.1538470735	0.6034708826
0.1611828960	0.6132699524
0.1690616349	0.6220338612
0.1769221677	0.6318533359
0.1850758508	0.6412328138
0.1931688951	0.6492217319
0.2018915519	0.6584686965
0.2111241884	0.6679998924
0.2206642413	0.6772967461
0.2303788328	0.6864242495
0.2397456147	0.6943262457
0.2493017402	0.7033113251
0.2597989553	0.7112984760
0.2701577564	0.7202599951
0.2814601773	0.7290514443
0.2905906165	0.7365611171
0.3017594377	0.7453501238
0.3130072332	0.7537120275
0.3238238078	0.7622320583
0.3340815594	0.7706718201
0.3429159313	0.7776084414
0.3535316524	0.7859532322
0.3645548525	0.7938211277
0.3749646668	0.8014529530
0.3853573901	0.8092369797
0.3951834060	0.8160285156
0.4064186151	0.8232374979
0.4165839126	0.8304057929
0.4275801579	0.8370940777
0.4380052431	0.8429113018
0.4464947672	0.8487442302
0.4560694366	0.8550460692
0.4670329085	0.8614956836
0.4775088381	0.8672769099
0.4878769502	0.8735003942
0.4973481223	0.8788844433
0.5087711273	0.8848527903
0.5197353914	0.8904248603
0.5302228805	0.8956088437
0.5408007626	0.9007450944
0.5511327135	0.9055995660
0.5614228900	0.9103151941
0.5720249484	0.9150805871
0.5825905222	0.9193505975
0.5924975749	0.9237769116
0.6006115412	0.9275672769
0.6102586469	0.9312373795
0.6196643072	0.9350023069
0.6286355598	0.9385182569
0.6383903920	0.9418614871
0.6472052310	0.9447058567
0.6555493714	0.9477882303
0.6641251250	0.9506607853
0.6719693622	0.9535651200
0.6795767798	0.9563940149
0.6864146621	0.9588444729
0.6936020135	0.9612622859
0.6939890710	0.9984027694
0.7008356634	0.9634807370
0.7081193838	0.9655839785
0.7150891722	0.9677320685
0.7202229937	0.9696153077
0.7269531250	0.9715826145
0.7343971264	0.9731839699
0.7413547582	0.9745926892
0.7475356459	0.9761821854
0.7532310400	0.9774822673
0.7587493471	0.9788795273
0.7648577340	0.9800296785
0.7702051014	0.9813018638
0.7751644055	0.9823791020
0.7796171126	0.9834587726
0.7847060521	0.9845310195
0.7895686851	0.9854332191
0.7941138699	0.9864142451
0.7986161133	0.9872141376
0.8025178083	0.9879541663
0.8057790783	0.9888861139
0.8098317033	0.9895939866
0.8133793596	0.9902284928
0.8164529292	0.9907892500
0.8193625737	0.9912987952
0.8245569297	0.9917096459
0.8276185269	0.9923430087
0.8310057724	0.9928317461
0.8349255600	0.9932423963
0.8374029324	0.9936178021
0.8405476778	0.9940187508
0.8428037548	0.9944364458
0.8450487429	0.9948026545
0.8479208533	0.9951915712
0.8496867809	0.9954895948
0.8530839895	0.9957257346
0.8536335722	0.9984364830
0.8565025444	0.9958938619
0.8595834633	0.9961016880
0.8620382891	0.9963037610
0.8637185781	0.9963760814
0.8662775272	0.9965426125
0.8693177388	0.9966611992
0.8715965845	0.9967620252
0.8739659974	0.9968363031
0.8741422740	0.9969383408
0.8763127188	0.9971085778
0.8790730012	0.9972739517
0.8816751924	0.9974452045
0.8835323603	0.9975934290
0.8856517089	0.9976923104
0.8881060487	0.9978243762
0.8912683578	0.9979557373
0.8922636103	0.9985059526
0.8947397290	0.9980480464
0.8964895475	0.9981399666
0.8985388181	0.9982082210
0.9010617761	0.9982746698
0.9041778221	0.9983623243
0.9058013006	0.9984462279
0.9081543916	0.9985020224
0.9082978292	0.9985630577
0.9095359728	0.9985414787
0.9110564378	0.9985693699
0.9143754910	0.9985623281
0.9145200984	0.9985947840
0.9161173368	0.9986104549
0.9166811771	0.9986517119
0.9188804554	0.9985697506
0.9204499392	0.9985799567
0.9205925530	0.9986564424
0.9220298377	0.9985729858
0.9229116945	0.9986043481
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
