1500	1621	-1	0.0000000000	0.0176702049
1500	3249	-1	0.0000000000	0.0178951801
1500	4860	-1	0.0000000000	0.0177274785
1500	6479	-1	0.0000000000	0.0178126950
1500	8104	-1	0.0000000000	0.0178653111
2000	2233	-1	0.0000000000	0.0135020692
2000	4445	-1	0.0000000000	0.0134652128
2000	6653	-1	0.0000000000	0.0134710149
2000	8891	-1	0.0000000000	0.0135554687
2000	11115	-1	0.0000000000	0.0136062852
2500	2890	-1	0.0000000000	0.0104792597
2500	5762	-1	0.0000000000	0.0105724710
2500	8652	-1	0.0000000000	0.0105437743
2500	11544	-1	0.0000000000	0.0104773605
2500	14376	-1	0.0000000000	0.0103933512
3000	3590	-1	0.0000000000	0.0082999086
3000	7170	-1	0.0000000000	0.0083166782
3000	10752	-1	0.0000000000	0.0083372397
3000	14305	-1	0.0000000000	0.0082952737
3000	17835	-1	0.0000000000	0.0083312861
3500	4295	-1	0.0000000000	0.0066682957
3500	8608	-1	0.0000000000	0.0067065091
3500	12914	-1	0.0000000000	0.0066767712
3500	17167	-1	0.0000000000	0.0066671876
3500	21518	-1	0.0000000000	0.0066850225
4000	5116	-1	0.0000000000	0.0054141238
4000	10263	-1	0.0000000000	0.0054623711
4000	15326	-1	0.0000000000	0.0053953881
4000	20472	-1	0.0000000000	0.0054142078
4000	25624	-1	0.0000000000	0.0054258638
4500	5950	-1	0.0000000000	0.0044766635
4500	11932	-1	0.0000000000	0.0044950953
4500	17814	-1	0.0000000000	0.0044271710
4500	23796	-1	0.0000000000	0.0044419099
4500	29762	-1	0.0000000000	0.0044680078
5000	6849	-1	0.0000000000	0.0036862045
5000	13736	-1	0.0000000000	0.0036854657
5000	20683	-1	0.0000000000	0.0036726735
5000	27645	-1	0.0000000000	0.0036700585
5000	34488	-1	0.0000000000	0.0037430444
5500	7894	-1	0.0000000000	0.0087540880
5500	15840	-1	0.0000000000	0.0087298431
5500	23887	-1	0.0000000000	0.0090162648
5500	31908	-1	0.0000000000	0.0088226454
5500	39894	-1	0.0000000000	0.0089102371
6000	9115	-1	0.0000000000	0.0097099105
6000	18091	-1	0.0000000000	0.0097558847
6000	27182	-1	0.0000000000	0.0097894209
6000	36339	-1	0.0000000000	0.0097128347
6000	45547	-1	0.0000000000	0.0097753766
6500	10427	-1	0.0000000000	0.0100602301
6500	20841	-1	0.0000000000	0.0100659242
6500	31390	-1	0.0000000000	0.0100839935
6500	41894	-1	0.0000000000	0.0100678248
6500	52435	-1	0.0000000000	0.0100722008
7000	11971	-1	0.0000000000	0.0102480325
7000	23896	-1	0.0000000000	0.0102439518
7000	35980	-1	0.0000000000	0.0102413573
7000	48031	-1	0.0000000000	0.0102223052
7000	60218	-1	0.0000000000	0.0102263274
7500	13882	-1	0.0000000000	0.0103589634
7500	27836	-1	0.0000000000	0.0103532497
7500	41734	-1	0.0000000000	0.0103332133
7500	55801	-1	0.0000000000	0.0103110934
7500	69831	-1	0.0000000000	0.0103253809
