1500	0	588 0 7 905 0.9940828402
1500	1	575 0 8 917 0.9930915371
1500	2	596 0 3 901 0.9974895397
1500	3	581 0 5 914 0.9957155099
1500	4	584 0 14 902 0.9881556684
2000	0	766 0 9 1225 0.9941596366
2000	1	794 0 7 1199 0.9956112853
2000	2	787 0 9 1204 0.9943145925
2000	3	764 0 14 1222 0.9909208820
2000	4	796 0 7 1197 0.9956222639
2500	0	962 0 12 1526 0.9938016529
2500	1	984 0 7 1509 0.9964556962
2500	2	974 0 17 1509 0.9913486005
2500	3	995 0 9 1496 0.9954977489
2500	4	1008 0 9 1483 0.9955555556
3000	0	1161 0 16 1823 0.9931565441
3000	1	1181 0 11 1808 0.9953645175
3000	2	1173 0 17 1810 0.9928057554
3000	3	1211 0 11 1778 0.9954788327
3000	4	1180 0 10 1810 0.9957805907
3500	0	1355 0 16 2129 0.9941305943
3500	1	1368 0 19 2113 0.9931034483
3500	2	1389 0 13 2098 0.9953421713
3500	3	1397 0 15 2088 0.9946600214
3500	4	1412 0 16 2072 0.9943661972
4000	0	1564 0 18 2418 0.9942784488
4000	1	1563 0 24 2413 0.9923809524
4000	2	1602 0 17 2381 0.9947221360
4000	3	1591 0 17 2392 0.9946858393
4000	4	1598 0 18 2384 0.9943995022
4500	0	1756 0 22 2722 0.9937747595
4500	1	1777 0 25 2698 0.9930148086
