1500	0.1322655436	0.9898362830	0.6001059810
2000	0.1338541915	0.9920963918	0.5963810418
2500	0.1319405510	0.9978730911	0.2003721566
3000	0.1833730025	0.9769343548	0.9934130541
3500	0.1966493358	0.9813136216	0.7991158111
4000	0.2518429546	0.9526110107	0.9802520118
4500	0.2734557231	0.9494394501	0.9786220914
5000	0.3500215993	0.9193059703	0.9693458356
5500	0.4662731021	0.8681423425	0.9460113157
6000	0.5556457324	0.8096977102	0.9226877158
6500	0.6846585678	0.7317436993	0.8841024991
7000	0.8490819664	0.6198895437	0.8163888322
7500	0.9278023287	0.5606918078	0.7775761543
