1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1356431044	1.0000000000	0.0093313980
3000	0.1757078301	0.9846885617	0.7943748883
3500	0.2093789958	0.9782643305	0.9911094794
4000	0.2473428955	0.9594198251	0.9826220142
4500	0.3234976087	0.9297236319	0.9682191133
5000	0.3478807193	0.9232420259	0.7979468082
5500	0.4131640138	0.8966905083	0.6792791138
6000	0.5878368369	0.8032647345	0.9158094780
6500	0.6954739124	0.7192569368	0.8816572204
7000	0.8481563608	0.5964220604	0.8128972805
7500	0.9838464700	0.5222987014	0.7485837688
