1500	0.1259487235	0.9981175259	0.2055204966
2000	0.1408584499	0.9989764270	0.0054461386
2500	0.1625861466	0.9968472855	0.0041730759
3000	0.1745143268	0.9988070970	0.0017194831
3500	0.2014558764	0.9937372423	0.2295639778
4000	0.2195059444	0.9910028542	0.2293628601
4500	0.2271868814	0.9940729679	0.3096972833
5000	0.2649056220	0.9890197330	0.1658176998
5500	0.2799117223	0.9873995657	0.2717687210
6000	0.3377544363	0.9700298142	0.8135723713
6500	0.3989179798	0.9401647276	0.9850523308
7000	0.4838662593	0.9048093025	0.9714739553
7500	0.6364942534	0.8086870935	0.9314315629
