0.0000000000	0.0000000000
0.0054563492	0.4690082645
0.0069444444	0.6363636364
0.0079365079	0.7252066116
0.0079365079	0.8595041322
0.0079365079	0.7913223140
0.0079522863	0.6548940464
0.0084325397	0.8946280992
0.0084325397	0.9173553719
0.0086149768	0.9112008073
0.0094246032	0.9338842975
0.0131313131	0.9443708609
0.0131313131	0.8033112583
0.0152418820	0.9717457114
0.0161616162	0.9827814570
0.0161616162	0.9827814570
0.0161616162	0.9827814570
0.0165672631	0.9767911201
0.0165672631	0.9767911201
0.0165672631	0.9747729566
0.0165672631	0.9737638749
0.0165672631	0.9767911201
0.0171717172	0.9827814570
0.0181818182	0.9841059603
0.0181818182	0.9834437086
0.0205434062	0.9767911201
0.0288659794	0.8714640199
0.0303030303	0.9841059603
0.0309278351	0.9761786600
0.0337301587	0.9483471074
0.0391752577	0.9895781638
0.0577319588	0.9895781638
0.0649436713	0.9838546922
0.0865979381	0.9895781638
0.1323232323	0.9900662252
0.1340206186	0.9900744417
0.2247422680	0.9900744417
0.3319587629	0.9905707196
0.4309278351	0.9905707196
0.6164948454	0.9945409429
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
