1500	0.1248755765	0.9925411040	0.4023228334
2000	0.1399039840	0.9949975496	0.2262159093
2500	0.1444107584	0.9901602328	0.7967211883
3000	0.1655734861	0.9875165231	0.6264081320
3500	0.2116109631	0.9707273105	0.9886682830
4000	0.2336167251	0.9604215051	0.9845628425
4500	0.2706590885	0.9503716113	0.9797907386
5000	0.3194746390	0.9437474968	0.8143915925
5500	0.4093062467	0.9006229368	0.7892582976
6000	0.5571843056	0.8259883410	0.9227406880
6500	0.6158363078	0.7952233315	0.9125310365
7000	0.7496479385	0.7021200253	0.8631349431
7500	0.9529410245	0.5721139317	0.7753134073
