1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0905562011	0.9974597798	0.2037566884
3500	0.1062478645	0.9960323887	0.4008027599
4000	0.1211334897	0.9920778704	0.3995694030
4500	0.1333647970	0.9912766318	0.9959499779
5000	0.2055652633	0.9725290732	0.9900925167
5500	0.2189623298	0.9690882805	0.9896893146
6000	0.3435961383	0.9305168498	0.9709696184
6500	0.4230720769	0.9000866590	0.9573605355
7000	0.5675307476	0.8406452877	0.9268562158
7500	0.7202137429	0.7586993065	0.8827779424
