34000	2721579	174	1082	43	652	591	63	690	463	919	988	461	717	1015	375	278	487	862	760	608	311	157	633	617	158	163	21	606	753	425	1014	196	207	523	283	1069	2028.5222849012	0.9999999996
34000	2721579	609	213	643	375	610	392	805	459	769	179	120	647	621	998	282	21	309	868	1068	539	415	234	35	84	893	279	382	400	716	597	33	695	274	500	703	2022.9727384756	0.9999999996
34000	2721579	846	610	876	879	377	297	574	589	72	711	20	952	518	259	702	773	599	580	854	381	12	158	699	561	594	483	934	703	221	468	966	279	531	38	430	2018.8001360076	0.5805682859
34000	2721579	565	544	954	902	256	19	983	159	961	24	330	577	384	235	389	350	658	991	514	485	435	615	575	195	157	554	45	178	388	646	484	446	140	854	637	2026.3036862369	0.9999999996
34000	2721579	655	997	290	663	39	820	499	988	341	407	149	1008	399	128	1002	652	976	530	235	965	614	761	880	65	297	443	240	374	180	783	351	330	233	748	48	2028.4597797327	0.8835930335
34000	2721579	853	108	544	818	872	148	728	142	904	546	862	910	988	463	746	396	422	357	991	855	654	990	771	599	879	565	742	102	380	747	825	1048	185	998	1053	2034.2952612944	0.9532538951
34000	2721579	347	902	98	658	440	952	68	860	283	444	606	673	363	779	830	1090	31	1088	788	99	740	541	498	181	460	730	762	603	351	206	1007	357	1016	155	105	2036.7631877806	0.9999999996
34000	2721579	760	28	765	730	432	795	39	256	345	919	563	374	425	164	391	808	1008	465	970	455	1068	4	568	579	510	529	696	482	17	943	420	463	721	816	506	2034.0876257227	0.9999999996
34000	2721579	801	604	162	54	254	741	342	892	912	427	853	771	950	946	208	1000	877	819	567	988	725	337	852	34	78	602	748	371	384	539	324	720	719	355	296	2027.8190207503	0.8780934919
34000	2721579	780	991	869	229	892	1084	415	207	263	139	913	576	548	444	599	681	399	221	790	756	99	489	544	685	131	607	799	877	315	110	653	192	560	1015	645	2025.4626146489	0.9999999997
34000	5423144	174	1082	43	652	591	62	689	461	918	989	459	715	1015	373	276	484	860	758	605	311	159	631	614	160	164	20	602	751	421	1014	198	209	517	280	1069	2033.0902934985	0.9999999998
34000	5423144	609	213	645	378	611	395	806	461	771	179	121	647	620	997	283	21	310	867	1067	539	416	233	34	83	890	278	381	399	715	594	32	693	271	498	701	2041.2766727864	0.6274060494
34000	5423144	857	494	649	68	599	62	919	42	826	847	737	488	516	406	998	753	398	219	995	809	920	355	1018	484	293	255	979	1010	111	320	281	245	107	887	855	2035.8410127500	0.9999999998
34000	5423144	734	41	246	737	99	106	143	751	867	242	56	624	310	1009	314	333	164	486	1055	922	465	859	93	550	294	800	231	536	49	750	934	88	61	336	120	2019.0244934970	0.9999999998
34000	5423144	823	1035	129	972	155	60	908	983	280	780	821	646	431	336	906	330	1085	1083	943	290	676	318	46	34	135	187	402	363	726	700	544	18	296	767	474	2020.3641068229	0.9999999997
34000	5423144	528	1001	940	936	218	698	334	503	899	627	620	1030	973	462	464	44	348	512	524	1009	333	346	943	563	1020	76	219	68	311	264	747	645	502	249	303	2028.0736805442	0.9999999998
34000	5423144	565	544	954	902	256	19	983	159	960	24	328	572	382	232	387	347	657	991	509	480	431	611	573	194	156	549	45	175	384	644	477	441	140	853	633	2017.9219186449	0.9999982003
34000	5423144	180	844	412	761	63	310	976	729	576	951	295	107	965	432	279	344	410	3	922	1027	327	1018	827	937	370	540	474	10	95	665	446	882	969	997	262	2013.7070604505	0.9999999998
