1500	0.1253777399	0.9981175259	0.2073061635
2000	0.1398284934	0.9992351589	0.0051484336
2500	0.1629795681	0.9968472855	0.0046725262
3000	0.1405876058	1.0000000000	0.0018884127
3500	0.1555641616	0.9993617656	0.0030979929
4000	0.1663188272	0.9996871758	0.0038281261
4500	0.1804964704	0.9988927906	0.0054784070
5000	0.2180165993	0.9948009888	0.0116390162
5500	0.2302780380	0.9958858637	0.0226695201
6000	0.2822972169	0.9860228427	0.6216653191
6500	0.3405043486	0.9620329907	0.9280605902
7000	0.4080236487	0.9373818628	0.9833283357
7500	0.5371497492	0.8742847316	0.9627105968
