1500	0.1204840518	0.9950849777	0.0102438519
2000	0.1357069895	0.9945290335	0.0091649076
2500	0.1474730205	0.9946499025	0.0095036530
3000	0.1687620780	0.9946944450	0.0092101993
3500	0.1870090118	0.9944714919	0.0097185106
4000	0.2009999923	0.9947247561	0.0098744773
4500	0.2186012623	0.9937906672	0.0101338325
5000	0.2530447514	0.9907044421	0.0180035701
5500	0.2689403724	0.9912942286	0.0245481267
6000	0.3225027714	0.9833998468	0.0895152186
6500	0.3880509815	0.9556682285	0.3367095978
7000	0.4783335608	0.9217227295	0.8717487318
7500	0.9315029337	0.5588256276	0.7773619920
