1500	0	0.0978510070
1500	1	0.0999529127
1500	2	0.0904034989
1500	3	0.0895582738
1500	4	0.1101874356
2000	0	0.1031305078
2000	1	0.1077076231
2000	2	0.1102071421
2000	3	0.1262589652
2000	4	0.1055729289
2500	0	0.1159459996
2500	1	0.1206506253
2500	2	0.1370659479
2500	3	0.1060842766
2500	4	0.1199413163
3000	0	0.1241224131
3000	1	0.1491739646
3000	2	0.1414789176
3000	3	0.1322277347
3000	4	0.1392142194
3500	0	0.1368636820
3500	1	0.1669503005
3500	2	0.1437522595
3500	3	0.1703497279
3500	4	0.1590257457
4000	0	0.1514496789
4000	1	0.1797519550
4000	2	0.1555844658
4000	3	0.1780238661
4000	4	0.1665745598
4500	0	0.1724044079
4500	1	0.1869448374
4500	2	0.2017453319
4500	3	0.1751256263
4500	4	0.1656464051
5000	0	0.2070236403
5000	1	0.2056760657
5000	2	0.2313063054
5000	3	0.2284074913
5000	4	0.2180597464
5500	0	0.2389119548
5500	1	0.2295508428
5500	2	0.2375390822
5500	3	0.2203331199
5500	4	0.2257101230
6000	0	0.2794966814
6000	1	0.2798118441
6000	2	0.2995681707
6000	3	0.2818728132
6000	4	0.2782466811
6500	0	0.3546089204
6500	1	0.3475494462
6500	2	0.3631853505
6500	3	0.3505278209
6500	4	0.3561114192
7000	0	0.4814528309
7000	1	0.4729646880
7000	2	0.4563991786
7000	3	0.4778999338
7000	4	0.4476313736
7500	0	0.6312274958
7500	1	0.5721035283
7500	2	0.6457081392
7500	3	0.6314718558
7500	4	0.6597118409
