1500	0.1258105371	0.9936170473	0.6014137086
2000	0.1420521959	0.9924965009	0.5999161995
2500	0.1447487935	0.9925683814	0.8933678906
3000	0.1817973161	0.9841306641	0.9934139502
3500	0.2271296509	0.9668424344	0.9871777936
4000	0.2392681027	0.9623320023	0.9844172915
4500	0.3119729462	0.9375531415	0.9758614463
5000	0.3796103775	0.9095430953	0.9617693213
5500	0.4590519543	0.8633188925	0.9435641841
6000	0.5537595180	0.8236486221	0.9295060053
6500	0.7367764365	0.7104476282	0.8219883437
7000	0.8066276962	0.6499655283	0.8373557036
7500	0.9192363486	0.5749745386	0.7850013755
