1500	1621	15	99	6	56	59	11.2841894172	0.9993677786
1500	1621	13	23	58	2	48	9.9429984051	0.9996474070
1500	1621	90	73	61	86	19	11.3348936221	0.9978840578
1500	1621	55	15	63	32	61	11.1917222488	0.9986605512
1500	1621	78	36	57	4	66	9.9429984051	0.9996474070
1500	1621	67	3	27	74	12	11.1760168156	0.9996297854
1500	1621	77	46	83	70	24	11.3455521398	0.9976860377
1500	1621	75	95	9	86	18	11.2057605098	0.9994606213
1500	1621	48	93	77	78	14	11.3565735624	0.9974020004
1500	1621	51	53	90	75	15	9.9429984051	0.9996474070
1500	3249	15	99	6	57	56	11.2306984604	0.9991206974
1500	3249	13	25	59	3	51	9.8964663493	0.9998118656
1500	3249	90	75	61	87	20	9.8964663493	0.9998118656
1500	3249	55	15	67	33	64	9.8964663493	0.9998118656
1500	3249	78	36	58	4	64	9.8964663493	0.9998118656
1500	3249	67	2	27	72	12	11.2714231371	0.9937012189
1500	3249	77	45	83	71	23	11.0468201612	0.9995440709
1500	3249	75	94	9	82	20	11.2083821063	0.9989592835
1500	3249	48	93	79	80	13	11.0702311076	0.9987951608
1500	3249	51	48	90	76	16	9.8964663493	0.9998118656
1500	4860	15	99	5	54	51	11.3326654492	0.9981670461
1500	4860	13	22	59	2	52	9.8618132586	0.9998219272
1500	4860	90	73	58	87	17	11.2653140727	0.9994079767
1500	4860	55	15	68	35	72	9.8618132586	0.9998219272
1500	4860	78	34	57	3	64	11.1383430915	0.9960991196
1500	4860	67	3	26	72	11	9.8618132586	0.9998219272
1500	4860	77	46	83	69	23	11.1171143124	0.9996258663
1500	4860	75	94	10	78	20	9.8618132586	0.9998219272
1500	4860	48	93	78	79	13	11.1964282491	0.9992620284
1500	4860	51	47	90	75	15	9.8618132586	0.9998219272
1500	6479	15	99	8	58	59	11.1126547100	0.9994452198
1500	6479	13	25	62	2	45	9.7507661529	0.9998510860
1500	6479	90	74	61	85	20	11.0065642122	0.9991954156
1500	6479	55	14	69	33	67	9.7507661529	0.9998510860
1500	6479	78	35	57	4	67	9.7507661529	0.9998510860
1500	6479	67	3	27	74	12	9.7507661529	0.9998510860
1500	6479	77	47	84	71	23	10.9985627119	0.9971097886
1500	6479	75	95	10	79	18	9.7507661529	0.9998510860
1500	6479	48	93	76	75	14	10.9775252795	0.9996615179
1500	6479	51	50	90	75	16	9.7507661529	0.9998510860
1500	8104	15	99	4	55	57	11.1791940193	0.9978204831
1500	8104	13	26	60	3	46	9.9787986785	0.9997957296
1500	8104	90	74	61	87	20	9.9787986785	0.9997957296
1500	8104	55	15	70	31	57	11.2149562278	0.9990458286
1500	8104	78	36	61	4	58	9.9787986785	0.9997957296
1500	8104	67	2	27	74	13	11.2255573447	0.9962651108
1500	8104	77	46	85	75	21	11.2697018880	0.9977660083
1500	8104	75	95	9	84	18	11.3575637299	0.9992688661
1500	8104	48	93	81	77	14	11.2255573447	0.9962651108
1500	8104	51	49	90	75	15	9.9787986785	0.9997957296
2000	2233	15	99	6	56	55	13.6823438983	0.9995113554
2000	2233	13	23	56	2	46	12.4729827296	0.9996785750
2000	2233	90	74	64	88	20	12.4729827296	0.9996785750
2000	2233	55	16	66	34	63	12.4729827296	0.9996785750
2000	2233	78	37	57	4	63	12.4729827296	0.9996785750
2000	2233	67	3	27	71	12	12.4729827296	0.9996785750
2000	2233	77	47	84	72	25	13.7138763619	0.9614817945
2000	2233	75	94	9	85	18	13.6819007667	0.9995146158
2000	2233	48	92	78	79	15	13.7946865033	0.9955686546
2000	2233	51	50	89	77	17	12.4729827296	0.9996785750
2000	4445	15	99	5	55	52	13.9199241847	0.9989283798
2000	4445	13	22	57	1	47	12.5685319948	0.9997209676
2000	4445	90	76	66	88	20	12.5685319948	0.9997209676
2000	4445	55	15	66	32	61	12.5685319948	0.9997209676
2000	4445	78	36	58	4	59	13.9199241847	0.9989283798
2000	4445	67	2	26	72	11	12.5685319948	0.9997209676
2000	4445	77	48	83	74	25	13.7966440343	0.9975805975
2000	4445	75	94	10	80	17	13.8077848720	0.9973566172
2000	4445	48	93	80	77	13	13.8188073686	0.9975349343
2000	4445	51	47	89	76	16	12.5685319948	0.9997209676
2000	6653	15	99	6	58	56	13.7865005443	0.9720474565
2000	6653	13	23	58	3	47	12.4092285353	0.9997014425
2000	6653	90	75	67	87	20	13.7345756984	0.9995327170
2000	6653	55	15	70	35	67	12.4092285353	0.9997014425
2000	6653	78	36	58	5	61	12.4092285353	0.9997014425
2000	6653	67	3	25	75	10	13.6900294301	0.9992214229
2000	6653	77	48	83	74	25	13.5904721989	0.9951118006
2000	6653	75	95	11	83	20	13.7581020442	0.9971794400
2000	6653	48	93	79	80	15	13.5534926661	0.9994165443
2000	6653	51	52	90	77	16	12.4092285353	0.9997014425
2000	8891	15	99	4	56	55	13.6155842115	0.9975769100
2000	8891	13	24	58	3	49	12.4065491632	0.9996938402
2000	8891	90	75	64	88	20	12.4065491632	0.9996938402
2000	8891	55	15	68	33	62	12.4065491632	0.9996938402
2000	8891	78	37	57	4	63	12.4065491632	0.9996938402
2000	8891	67	3	28	74	12	12.4065491632	0.9996938402
2000	8891	77	48	83	73	25	13.7531959682	0.9983124457
2000	8891	75	95	9	86	18	13.7426886728	0.9868287285
2000	8891	48	93	80	77	15	13.6189609221	0.9990538514
2000	8891	51	48	90	76	17	12.4065491632	0.9996938402
2000	11115	15	99	6	57	55	13.9506164122	0.9897150317
2000	11115	13	24	57	3	48	12.7779818965	0.9994627301
2000	11115	90	76	65	88	21	12.7779818965	0.9994627301
2000	11115	55	16	66	36	63	12.7779818965	0.9994627301
2000	11115	78	37	59	4	61	14.0392712878	0.9985365650
2000	11115	67	2	29	75	14	13.9463081448	0.9991028854
