1500	0.1270646086	0.9981175259	0.2070243662
2000	0.1408584499	0.9989764270	0.0054461386
2500	0.1198439267	1.0000000000	0.0047947676
3000	0.1373758869	1.0000000000	0.0037031673
3500	0.1554343925	0.9993617656	0.0030941789
4000	0.1662367547	0.9997502872	0.0038279967
4500	0.1805604742	0.9988927906	0.0052351743
5000	0.2180477101	0.9948513788	0.0120897031
5500	0.2300437240	0.9958858637	0.0225963727
6000	0.2823114145	0.9860228427	0.6217694697
6500	0.3404475116	0.9619921468	0.9282088204
7000	0.4081899214	0.9373422472	0.9833018317
7500	0.5368014676	0.8747340178	0.9630196592
