1500	0	583 0 12 905 0.9898132428
1500	0	595 0 0 905 1.0000000000
1500	0	583 0 12 905 0.9898132428
1500	0	587 0 8 905 0.9932318105
1500	0	595 0 0 905 1.0000000000
1500	0	583 0 12 905 0.9898132428
1500	0	588 0 7 905 0.9940828402
1500	0	583 0 12 905 0.9898132428
1500	0	587 0 8 905 0.9932318105
1500	0	595 0 0 905 1.0000000000
1500	1	575 0 8 917 0.9930915371
1500	1	583 0 0 917 1.0000000000
1500	1	583 0 0 917 1.0000000000
1500	1	583 0 0 917 1.0000000000
1500	1	583 0 0 917 1.0000000000
1500	1	575 0 8 917 0.9930915371
1500	1	574 0 9 917 0.9922212619
1500	1	572 0 11 917 0.9904761905
1500	1	575 0 8 917 0.9930915371
1500	1	583 0 0 917 1.0000000000
1500	2	593 0 6 901 0.9949664430
1500	2	599 0 0 901 1.0000000000
1500	2	588 0 11 901 0.9907329402
1500	2	599 0 0 901 1.0000000000
1500	2	589 0 10 901 0.9915824916
1500	2	599 0 0 901 1.0000000000
1500	2	588 0 11 901 0.9907329402
1500	2	599 0 0 901 1.0000000000
1500	2	590 0 9 901 0.9924306140
1500	2	599 0 0 901 1.0000000000
1500	3	577 0 9 914 0.9922613929
1500	3	586 0 0 914 1.0000000000
1500	3	577 0 9 914 0.9922613929
1500	3	586 0 0 914 1.0000000000
1500	3	586 0 0 914 1.0000000000
1500	3	586 0 0 914 1.0000000000
1500	3	580 0 6 914 0.9948542024
1500	3	586 0 0 914 1.0000000000
1500	3	576 0 10 914 0.9913941480
1500	3	586 0 0 914 1.0000000000
1500	4	584 0 14 902 0.9881556684
1500	4	598 0 0 902 1.0000000000
1500	4	598 0 0 902 1.0000000000
1500	4	590 0 8 902 0.9932659933
1500	4	598 0 0 902 1.0000000000
1500	4	588 0 10 902 0.9915682968
1500	4	588 0 10 902 0.9915682968
1500	4	589 0 9 902 0.9924178602
1500	4	588 0 10 902 0.9915682968
1500	4	598 0 0 902 1.0000000000
2000	0	761 0 14 1225 0.9908854167
2000	0	775 0 0 1225 1.0000000000
2000	0	775 0 0 1225 1.0000000000
2000	0	775 0 0 1225 1.0000000000
2000	0	775 0 0 1225 1.0000000000
2000	0	775 0 0 1225 1.0000000000
2000	0	775 0 0 1225 1.0000000000
2000	0	763 0 12 1225 0.9921976593
2000	0	763 0 12 1225 0.9921976593
2000	0	775 0 0 1225 1.0000000000
2000	1	789 0 12 1199 0.9924528302
2000	1	801 0 0 1199 1.0000000000
2000	1	801 0 0 1199 1.0000000000
2000	1	801 0 0 1199 1.0000000000
2000	1	789 0 12 1199 0.9924528302
2000	1	801 0 0 1199 1.0000000000
2000	1	791 0 10 1199 0.9937185930
2000	1	793 0 8 1199 0.9949811794
2000	1	791 0 10 1199 0.9937185930
2000	1	801 0 0 1199 1.0000000000
2000	2	796 0 0 1204 1.0000000000
2000	2	796 0 0 1204 1.0000000000
2000	2	782 0 14 1204 0.9911280101
2000	2	796 0 0 1204 1.0000000000
2000	2	796 0 0 1204 1.0000000000
2000	2	782 0 14 1204 0.9911280101
2000	2	790 0 6 1204 0.9962168979
2000	2	786 0 10 1204 0.9936788875
2000	2	783 0 13 1204 0.9917669411
2000	2	796 0 0 1204 1.0000000000
2000	3	764 0 14 1222 0.9909208820
2000	3	778 0 0 1222 1.0000000000
2000	3	778 0 0 1222 1.0000000000
2000	3	778 0 0 1222 1.0000000000
2000	3	778 0 0 1222 1.0000000000
2000	3	778 0 0 1222 1.0000000000
2000	3	766 0 12 1222 0.9922279793
2000	3	774 0 4 1222 0.9974226804
2000	3	769 0 9 1222 0.9941822883
2000	3	778 0 0 1222 1.0000000000
2000	4	799 0 4 1197 0.9975031211
2000	4	803 0 0 1197 1.0000000000
2000	4	803 0 0 1197 1.0000000000
2000	4	803 0 0 1197 1.0000000000
2000	4	793 0 10 1197 0.9937343358
2000	4	794 0 9 1197 0.9943644333
2000	4	791 0 12 1197 0.9924717691
2000	4	793 0 10 1197 0.9937343358
2000	4	789 0 14 1197 0.9912060302
2000	4	797 0 6 1197 0.9962500000
2500	0	974 0 0 1526 1.0000000000
2500	0	958 0 16 1526 0.9917184265
2500	0	943 3 31 1523 0.9822916667
2500	0	964 0 10 1526 0.9948400413
2500	0	964 0 10 1526 0.9948400413
2500	0	974 0 0 1526 1.0000000000
2500	0	962 0 12 1526 0.9938016529
2500	0	974 0 0 1526 1.0000000000
2500	0	961 0 13 1526 0.9932816537
2500	0	974 0 0 1526 1.0000000000
2500	1	991 0 0 1509 1.0000000000
2500	1	991 0 0 1509 1.0000000000
2500	1	991 0 0 1509 1.0000000000
2500	1	991 0 0 1509 1.0000000000
2500	1	976 0 15 1509 0.9923741739
2500	1	991 0 0 1509 1.0000000000
2500	1	976 0 15 1509 0.9923741739
2500	1	991 0 0 1509 1.0000000000
2500	1	979 0 12 1509 0.9939086294
2500	1	991 0 0 1509 1.0000000000
2500	2	976 0 15 1509 0.9923741739
2500	2	991 0 0 1509 1.0000000000
2500	2	991 0 0 1509 1.0000000000
2500	2	973 0 18 1509 0.9908350305
2500	2	991 0 0 1509 1.0000000000
2500	2	986 0 5 1509 0.9974709155
2500	2	979 0 12 1509 0.9939086294
2500	2	988 0 3 1509 0.9984840829
2500	2	981 0 10 1509 0.9949290061
2500	2	991 0 0 1509 1.0000000000
2500	3	994 0 10 1496 0.9949949950
2500	3	1004 0 0 1496 1.0000000000
2500	3	1004 0 0 1496 1.0000000000
2500	3	1004 0 0 1496 1.0000000000
2500	3	991 0 13 1496 0.9934837093
2500	3	1004 0 0 1496 1.0000000000
2500	3	990 0 14 1496 0.9929789368
2500	3	995 0 9 1496 0.9954977489
2500	3	999 0 5 1496 0.9975037444
2500	3	999 0 5 1496 0.9975037444
2500	4	1017 0 0 1483 1.0000000000
2500	4	1017 0 0 1483 1.0000000000
2500	4	1014 0 3 1483 0.9985228951
2500	4	1017 0 0 1483 1.0000000000
2500	4	1008 0 9 1483 0.9955555556
2500	4	1017 0 0 1483 1.0000000000
2500	4	1005 0 12 1483 0.9940652819
2500	4	1017 0 0 1483 1.0000000000
2500	4	1017 0 0 1483 1.0000000000
2500	4	1017 0 0 1483 1.0000000000
3000	0	1177 0 0 1823 1.0000000000
3000	0	1177 0 0 1823 1.0000000000
3000	0	1177 0 0 1823 1.0000000000
3000	0	1177 0 0 1823 1.0000000000
3000	0	1161 0 16 1823 0.9931565441
3000	0	1161 0 16 1823 0.9931565441
3000	0	1177 0 0 1823 1.0000000000
3000	0	1163 0 14 1823 0.9940170940
3000	0	1171 0 6 1823 0.9974446337
3000	0	1177 0 0 1823 1.0000000000
3000	1	1192 0 0 1808 1.0000000000
3000	1	1192 0 0 1808 1.0000000000
3000	1	1192 0 0 1808 1.0000000000
3000	1	1192 0 0 1808 1.0000000000
3000	1	1180 0 12 1808 0.9949409781
3000	1	1192 0 0 1808 1.0000000000
3000	1	1178 0 14 1808 0.9940928270
3000	1	1188 0 4 1808 0.9983193277
3000	1	1187 0 5 1808 0.9978982766
3000	1	1192 0 0 1808 1.0000000000
3000	2	1180 0 10 1810 0.9957805907
3000	2	1190 0 0 1810 1.0000000000
3000	2	1190 0 0 1810 1.0000000000
3000	2	1190 0 0 1810 1.0000000000
3000	2	1184 0 6 1810 0.9974726201
3000	2	1190 0 0 1810 1.0000000000
3000	2	1172 0 18 1810 0.9923793395
3000	2	1184 0 6 1810 0.9974726201
3000	2	1178 0 12 1810 0.9949324324
3000	2	1190 0 0 1810 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1222 0 0 1778 1.0000000000
3000	3	1201 3 21 1775 0.9901071723
3000	3	1222 0 0 1778 1.0000000000
3000	3	1188 6 34 1772 0.9834437086
3000	3	1222 0 0 1778 1.0000000000
3000	4	1156 6 34 1804 0.9829931973
3000	4	1178 4 12 1806 0.9932546374
3000	4	1142 4 48 1806 0.9777397260
3000	4	1178 4 12 1806 0.9932546374
3000	4	1181 0 9 1810 0.9962041333
3000	4	1178 4 12 1806 0.9932546374
3000	4	1161 5 29 1805 0.9855687606
