1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0865102476	0.9986509275	0.2041340625
3500	0.1062478645	0.9960323887	0.4008027599
4000	0.1173850646	0.9935808002	0.4002233461
4500	0.1389231364	0.9897232790	0.9951530810
5000	0.1910833119	0.9777155964	0.9904265575
5500	0.1852376388	0.9806906762	0.9930783461
6000	0.3372070240	0.9401307692	0.9771769768
6500	0.3935473676	0.9208710140	0.9766408911
7000	0.5344233655	0.8689216447	0.9125158085
7500	0.6697439506	0.7831888952	0.9299573837
