1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1393216049	0.9965867061	0.2026236823
3000	0.1854197042	0.9821902658	0.9945233306
3500	0.2025333515	0.9747653970	0.9897859157
4000	0.2252334013	0.9644860958	0.9880502137
4500	0.3065132862	0.9339490493	0.9749202579
5000	0.3695692089	0.9124487528	0.9622954957
5500	0.4223038340	0.8922584168	0.9550031843
6000	0.5094808142	0.8591465829	0.8190675439
6500	0.6886288472	0.7496955018	0.8906627316
7000	0.7816766514	0.6841044408	0.8557897107
7500	0.9280627903	0.5645193160	0.7817356360
