1500	0.1108584025	0.9971226973	0.4019281396
2000	0.1412224394	0.9930419198	0.9958698481
2500	0.1528415969	0.9876285129	0.7968476850
3000	0.1831223499	0.9776595952	0.9918449367
3500	0.1973432843	0.9824844871	0.7973051105
4000	0.2193675321	0.9730060753	0.9900840074
4500	0.2712012219	0.9489791074	0.9826317580
5000	0.3713857497	0.9157684318	0.9641033714
5500	0.4518860406	0.8618401420	0.7859678499
6000	0.5689032747	0.8148287459	0.9202181457
6500	0.6998269231	0.7375322555	0.8518359911
7000	0.7880487374	0.6713854170	0.8519909939
7500	0.9502210269	0.5603553136	0.7692085963
