500	0	0.0602416203
500	1	0.0576522917
500	2	0.0639783557
500	3	0.0500438354
500	4	0.0693777474
1000	0	0.0802337678
1000	1	0.0825318051
1000	2	0.0824789941
1000	3	0.0697792479
1000	4	0.0767269358
1500	0	0.0974608188
1500	1	0.0986089528
1500	2	0.0878946161
1500	3	0.0873033562
1500	4	0.1064193850
2000	0	0.1028893128
2000	1	0.1083051356
2000	2	0.1109576268
2000	3	0.1266941635
2000	4	0.1061068050
2500	0	0.1160696459
2500	1	0.1203363232
2500	2	0.1374484228
2500	3	0.1064844863
2500	4	0.1201433134
3000	0	0.1244648980
3000	1	0.1496744804
3000	2	0.1421307586
3000	3	0.1324398051
3000	4	0.1394528473
3500	0	0.1370730407
3500	1	0.1668156741
3500	2	0.1436921372
3500	3	0.1700472388
3500	4	0.1587747648
4000	0	0.1517321576
4000	1	0.1798155015
4000	2	0.1557480295
4000	3	0.1783249548
4000	4	0.1662428423
4500	0	0.1729655362
4500	1	0.1868649714
4500	2	0.2015967411
4500	3	0.1756124940
4500	4	0.1653174942
5000	0	0.2069671938
5000	1	0.2055994623
5000	2	0.2313271456
5000	3	0.2284457406
5000	4	0.2183144074
5500	0	0.2388528109
5500	1	0.2293131439
5500	2	0.2368289473
5500	3	0.2202165580
5500	4	0.2255841177
6000	0	0.2777370594
6000	1	0.2773664743
6000	2	0.2995998054
6000	3	0.2798513110
6000	4	0.2771329902
6500	0	0.3345429528
6500	1	0.3413649465
6500	2	0.3469295893
6500	3	0.3333627482
6500	4	0.3453809378
7000	0	0.4111488661
7000	1	0.4072091224
7000	2	0.3920892309
7000	3	0.4346987531
7000	4	0.3976535556
7500	0	0.5259056121
7500	1	0.5006801205
7500	2	0.5553255966
7500	3	0.5488308066
7500	4	0.5530866676
