1500	0.1564807038	0.9784563189	0.1874567926
2000	0.3376195118	0.9188183936	0.9576618532
2500	0.1199403398	1.0000000000	0.0044569542
3000	0.1375094465	1.0000000000	0.0037026252
3500	0.1554400366	0.9994329649	0.0031043490
4000	0.1662560069	0.9997502872	0.0038270790
4500	0.1805065373	0.9988927906	0.0052351186
5000	0.2181438949	0.9948513788	0.0120897692
5500	0.2303429536	0.9958397711	0.0226896779
6000	0.2822853094	0.9860650369	0.6219317029
6500	0.3403244362	0.9619510257	0.9283848889
7000	0.4081144035	0.9373164500	0.9839529608
7500	0.5367059988	0.8748134527	0.9629873629
