1500	0.1201890930	0.9956030253	0.6138503259
2000	0.1380010845	0.9945269753	0.8045043397
2500	0.1462144316	0.9951544360	0.4018927846
3000	0.1755452837	0.9862517159	0.9958852965
3500	0.2167665705	0.9719224426	0.9876205178
4000	0.2317148048	0.9627798403	0.9846104699
4500	0.2569957153	0.9501180839	0.9801456114
5000	0.3909915310	0.9019439601	0.9584512667
5500	0.4273863391	0.8969781805	0.8170010240
6000	0.5432027894	0.8292977214	0.7759214461
6500	0.7091352317	0.7258128516	0.8778374448
7000	0.8785202734	0.5782543937	0.7981080350
7500	0.9351868632	0.5596480088	0.7759189558
