1500	0.1131273204	0.9978067318	0.2011127823
2000	0.1321663496	0.9970879592	0.5993607282
2500	0.1400392003	0.9946694092	0.5995051705
3000	0.1984729866	0.9808338299	0.8278542129
3500	0.1866274019	0.9872649654	0.4121385231
4000	0.2417986948	0.9667802403	0.9878132829
4500	0.2379607755	0.9727262850	0.3086346130
5000	0.3201767756	0.9377535638	0.8079263881
5500	0.4362207983	0.8844838274	0.8317118640
6000	0.5525934810	0.8239922772	0.7807089897
6500	0.6637748346	0.7660205141	0.8986209517
7000	0.7822627462	0.6810930822	0.8271986940
7500	0.9682482466	0.5475625758	0.7636024227
