1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0905562011	0.9974597798	0.2037566884
3500	0.1021802538	0.9974358974	0.2018018941
4000	0.1177606938	0.9938328467	0.4011725215
4500	0.1423806162	0.9879704532	0.9946784634
5000	0.2332053927	0.9674088861	0.9862273888
5500	0.2449989912	0.9648572171	0.9846801432
6000	0.3538040273	0.9288761480	0.9679056669
6500	0.4692139963	0.8816868296	0.9475623087
7000	0.5737521370	0.8380340593	0.9239172176
7500	0.7274971503	0.7506105519	0.8794615016
