0.0000000000	0.0000000000
0.0237584852	0.2054208274
0.0262593783	0.2574893010
0.0284030011	0.3145506419
0.0321352059	0.3837084673
0.0332261522	0.3487874465
0.0366579386	0.4226509468
0.0388002856	0.4583779921
0.0394783851	0.3701854494
0.0421328255	0.4858878171
0.0432297249	0.3980028531
0.0485598667	0.5098249375
0.0509110397	0.4300998573
0.0542727922	0.5244730261
0.0643086817	0.4472182596
0.0702213759	0.5484101465
0.0777063237	0.4657631954
0.0987860033	0.5712754555
0.1502023328	0.6062879600
0.2263746727	0.6684530189
0.2316546763	0.6497630332
0.2579136691	0.6952606635
0.3464028777	0.8090047393
0.3744604317	0.8535545024
0.4079136691	0.8902843602
0.4435251799	0.9253554502
0.4618705036	0.9338862559
0.4763979666	0.8995198293
0.4874100719	0.9436018957
0.4952795933	0.9142806331
0.5119825708	0.9261959808
0.5291366906	0.9478672986
0.5294117647	0.9391783745
0.5504720407	0.9487817891
0.5643884892	0.9516587678
0.5889615105	0.9535834964
0.6194625999	0.9619420238
0.6746550472	0.9679886182
0.7342047930	0.9743908945
0.7973856209	0.9797261248
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
1.0000000000	1.0000000000
