1500	0.0531381302	1.0000000000	0.0175971514
2000	0.0616751226	1.0000000000	0.0165378163
2500	0.0711948241	1.0000000000	0.0120970644
3000	0.0996010093	0.9950296494	0.4007830416
3500	0.1200518560	0.9904699498	0.5992202089
4000	0.1227537703	0.9947466239	0.2051942131
4500	0.1833529890	0.9803483884	0.9938738483
5000	0.2277999375	0.9836270327	0.7972003128
5500	0.2663665990	0.9757010315	0.9939461679
6000	0.3429453940	0.9627468544	0.7174718605
6500	0.4127204155	0.9356143148	0.6434889711
7000	0.5212451251	0.8867243377	0.9539310350
7500	0.6699440069	0.7914894777	0.9358961813
