7500	0	0.6900290544
7500	0	0.6931663977
7500	0	0.6958527216
7500	0	0.6891236488
7500	0	0.6634942335
7500	0	0.6844037175
7500	0	0.6736267538
7500	0	0.6684438574
7500	0	0.6909519626
7500	0	0.6715685132
7500	1	0.6108286169
7500	1	0.6170894095
7500	1	0.6193531792
7500	1	0.6170894095
7500	1	0.6186903660
7500	1	0.6338494857
7500	1	0.6190641626
7500	1	0.6293293406
7500	1	0.6084506475
7500	1	0.6321413629
7500	2	0.6918154592
7500	2	0.6901130622
7500	2	0.6931334675
7500	2	0.6840292730
7500	2	0.6857863415
7500	2	0.6896394933
7500	2	0.6898368641
7500	2	0.6947731274
7500	2	0.6893687175
7500	2	0.6920479046
7500	3	0.6734973320
7500	3	0.6813254249
7500	3	0.6831859919
7500	3	0.6778979159
7500	3	0.6797892921
7500	3	0.6831859919
7500	3	0.6828248484
7500	3	0.6810244256
7500	3	0.6821674881
7500	3	0.6831189081
7500	4	0.6922754188
7500	4	0.7117199830
7500	4	0.6922754188
7500	4	0.7032643030
7500	4	0.6922754188
7500	4	0.6922754188
7500	4	0.7030639564
7500	4	0.7067473087
7500	4	0.6984823198
7500	4	0.7074426517
