1500	0.1199550289	0.9979331959	0.0091894090
2000	0.1348391824	0.9998708844	0.0035305065
2500	0.1576309000	0.9976647501	0.0030237894
3000	0.1720506214	0.9988911659	0.0012341826
3500	0.1974321946	0.9952016593	0.2223090712
4000	0.2185267614	0.9902937570	0.2283186597
4500	0.2271868814	0.9940729679	0.3096972833
5000	0.2670087821	0.9885161168	0.3496865118
5500	0.2791869401	0.9881357941	0.2678415877
6000	0.3358080158	0.9708177850	0.8565613103
6500	0.3986105674	0.9401304719	0.9838914289
7000	0.4812063569	0.9070506855	0.9729561565
7500	0.6361769577	0.8081569913	0.9312048937
