1500	0.1197497981	0.9938593833	0.0083250103
2000	0.1343100194	0.9942641038	0.0067883395
2500	0.1459030235	0.9946235764	0.0070913125
3000	0.1813560612	0.9878933269	0.7974232297
3500	0.1902205400	0.9819742275	0.9932066044
4000	0.2545191839	0.9596838671	0.9847365156
4500	0.2842019380	0.9429741840	0.9763353027
5000	0.3477186272	0.9256841256	0.9691298113
5500	0.4385542172	0.8849185767	0.9577007341
6000	0.5499404286	0.8220160601	0.9284146266
6500	0.6477418369	0.7693870325	0.9073898064
7000	0.7146753281	0.7370431197	0.8631470070
7500	0.9115179896	0.5785373343	0.7880979937
