1500	0.1172995319	0.9987920621	0.0071539971
2000	0.1337541169	1.0000000000	0.0031633903
2500	0.1567535383	0.9980788222	0.0017339393
3000	0.1720903945	0.9989752348	0.0010374527
3500	0.1943539537	0.9961534699	0.2043058349
4000	0.2083740474	0.9951102537	0.2030582987
4500	0.2251556382	0.9947437133	0.1184366563
5000	0.2672710013	0.9883657409	0.3538267129
5500	0.2791869401	0.9881357941	0.2678415877
6000	0.3338664658	0.9722163066	0.8420021449
6500	0.3983833773	0.9409433500	0.9845138947
7000	0.4786876481	0.9087612426	0.9740849244
7500	0.6350176371	0.8090998412	0.9325481165
