1500	0.1187480908	0.9940459769	0.0063143869
2000	0.1342530046	0.9944135637	0.0071494017
2500	0.1468880861	0.9946352812	0.0078054667
3000	0.1701272960	0.9941803041	0.0105590687
3500	0.1867507501	0.9945277559	0.0103122536
4000	0.2015674300	0.9944716462	0.0102151556
4500	0.2182821409	0.9938894669	0.0097672725
5000	0.2545616080	0.9900520699	0.0193068057
5500	0.2697593320	0.9905026435	0.0248141191
6000	0.3230501784	0.9827724462	0.1932941989
6500	0.3881911719	0.9553658386	0.3503225799
7000	0.4775342395	0.9232550493	0.8858173552
7500	0.6409950809	0.8186576210	0.9256744542
