1500	0.1073649850	1.0000000000	0.0044334747
2000	0.1232600421	1.0000000000	0.0067326064
2500	0.1356431044	1.0000000000	0.0093313980
3000	0.1578850479	1.0000000000	0.0055590517
3500	0.2145871380	0.9742747043	0.8164510659
4000	0.2237778373	0.9738815339	0.9874012974
4500	0.2663715066	0.9598140584	0.7918436737
5000	0.3370175137	0.9408549686	0.6776155839
5500	0.4279599679	0.8910535083	0.7905687488
6000	0.5426455404	0.8341988240	0.9308221038
6500	0.6753337683	0.7556871891	0.8900211819
7000	0.7838661404	0.6783962634	0.8511054182
7500	0.9328558665	0.5590374638	0.7770054661
